Date,HomeTeam,AwayTeam,HomeGameScore,AwayGameScore,HomePointsScoredLast300Seconds,AwayPointsScoredLast300Seconds,HomePointsScoredLast120Seconds,AwayPointsScoredLast120Seconds,HomePointDifferential,HomeFGDifferential,HomeDRebDifferential,HomeORebDifferential,Home3FGDifferential,HomeBlocksDifferential,HomeStealsDifferential,HomeAssistsDifferential,HomeReboundsDifferential,HomeFreeThrowDifferential,HomeTurnoversDifferential,HomeFoulsDifferential,SecLeft,LambdaWID,PointsScoredRemaining_Home,PointsScoredRemaining_Away
2020-02-21,28,26,95,106,9,4,3,2,-11,-0.010294120000000018,-1,-1,-0.1856618,-1,-8,4,-2,-7,10,1,216,12,9,7
2020-08-04,11,21,113,97,12,12,6,7,16,0.06381131999999995,0,-7,0.04910713,2,6,14,-7,-3,-8,-4,244,13,7,10
2020-01-14,12,5,128,103,9,14,3,4,25,0.10369417999999997,7,6,0.01635846000000002,2,2,4,13,6,-2,-9,0,1,0,0
2020-01-26,24,11,137,126,16,15,5,7,11,0.022842279999999993,5,6,0.12698414999999996,5,-3,-4,11,4,8,2,59,6,2,3
2019-11-23,19,26,95,105,19,9,7,2,-10,-0.12474121999999999,-13,1,-0.20300754999999993,0,5,2,-12,-10,-10,2,237,12,9,6
2020-01-25,22,13,104,88,13,9,9,0,16,0.06757991999999996,3,1,0.18253967000000001,1,0,-4,4,-6,0,2,125,9,4,3
2019-12-14,6,15,102,103,17,8,8,4,-1,0.018823529999999977,-4,4,-0.06907894999999997,0,-4,2,0,-11,2,6,273,14,10,9
2019-11-02,8,2,105,103,9,16,5,5,2,-0.017228469999999996,-2,-5,-0.02628433999999996,4,4,-3,-7,10,-6,-7,73,7,8,6
2019-11-08,24,2,112,115,9,15,7,5,-3,0.0023630199999999935,0,-3,-0.07528956999999997,0,-3,-7,-3,-3,1,-2,40,5,3,4
2019-12-21,8,3,99,103,5,7,3,4,-4,-0.039529919999999996,-9,-4,-0.0020899000000000334,0,5,7,-13,-5,-1,3,261,13,8,16
2019-11-29,24,3,99,94,11,10,3,2,5,0.07781752999999997,4,-4,-0.016283500000000006,8,-1,-2,0,1,1,1,226,12,8,9
2020-02-28,18,5,115,97,10,12,2,6,18,0.13082035999999997,14,1,0.08374382999999996,7,5,12,15,1,1,5,184,11,1,7
2019-12-31,4,1,85,109,7,13,5,4,-24,-0.05617233999999999,-5,-10,0.010889289999999996,-5,-5,-1,-15,6,5,0,26,4,0,0
2020-09-03,1,27,99,95,10,5,4,0,4,0.02313947999999999,5,1,0.005639110000000003,1,-1,-2,6,5,1,-5,137,9,4,9
2020-03-04,6,18,102,104,9,11,2,7,-2,-0.005128210000000022,2,-5,0.02597404000000003,9,-2,0,-3,7,2,-4,280,14,10,8
2019-11-17,14,7,107,124,16,7,10,0,-17,-0.09943714000000003,1,4,-0.11212118999999998,-7,-6,-8,5,1,3,-8,207,11,7,7
2020-09-27,15,1,116,104,20,8,7,2,12,0.12510825999999997,8,-9,0.12820512,0,0,6,-1,7,1,-5,139,9,9,9
2020-08-08,11,13,103,104,13,14,3,4,-1,0.08424911000000002,3,-8,0.08797653,-2,-2,5,-5,-9,5,9,244,13,13,7
2020-08-22,20,10,104,103,13,15,11,6,1,0.0054363599999999734,-2,-1,0.006142499999999995,-1,-1,4,-3,7,-1,-4,13,3,0,1
2020-03-10,29,19,113,101,13,7,1,2,12,0.006666659999999991,1,-3,0.09046053999999998,0,-2,-6,-2,12,-3,-3,173,10,9,14
2020-03-02,15,16,98,84,12,5,4,5,14,0.012048179999999964,0,-2,0.29040401,-1,-1,7,-2,-1,-3,1,140,9,7,5
2020-01-17,26,0,120,116,10,13,6,5,4,-0.01381578,0,6,-0.18567638999999997,0,2,9,6,-4,-4,8,56,6,0,5
2020-02-09,0,19,116,112,7,13,5,5,4,-0.005984370000000017,-1,-5,-0.053571429999999975,1,-1,-1,-6,7,-4,-5,135,9,0,4
2019-12-04,20,11,96,98,9,11,5,6,-2,0.01852419999999999,2,-2,0.0,3,-1,5,0,-4,2,-3,132,9,4,9
2020-09-19,15,1,94,107,16,10,6,3,-13,-0.09526106000000001,-8,0,-0.05668017999999997,5,-4,-7,-8,8,2,-8,184,11,12,10
2019-12-17,4,25,96,92,13,8,5,6,4,0.046568639999999994,6,3,0.07407406,2,-4,-1,9,15,5,-6,211,12,7,10
2020-03-04,16,11,119,91,15,6,4,4,28,0.06288414999999997,13,1,0.07155634999999999,2,-4,6,14,13,-2,-5,131,9,0,9
2020-09-23,15,1,109,107,16,18,9,12,2,-0.05244124,-4,0,-0.08870411,-3,6,-8,-4,2,-11,-3,6,2,3,2
2020-01-15,13,21,118,119,17,19,12,11,-1,0.037398560000000025,0,0,0.010121460000000027,4,-3,12,0,-18,3,6,0,1,0,0
2020-08-09,1,21,101,94,8,15,2,5,7,0.013581480000000035,0,1,-0.027514250000000018,-1,2,12,1,-8,3,0,297,14,11,6
2020-01-11,7,5,101,107,8,14,2,4,-6,-0.05959941999999996,-11,-1,-0.10810808000000002,3,4,1,-12,11,-9,-10,49,6,2,4
2019-11-08,29,5,100,113,8,16,2,5,-13,0.018128659999999963,0,0,0.011111110000000007,0,-5,8,0,-23,6,7,29,4,0,0
2020-08-07,18,29,118,101,12,13,8,7,17,0.03824832,6,1,-0.03214285,6,-2,3,7,5,7,-4,24,4,0,0
2020-01-30,12,25,99,120,13,16,4,6,-21,-0.11951876999999994,-7,0,-0.12466844999999993,-1,-5,-2,-7,7,5,-1,92,8,4,4
2019-11-02,29,17,109,131,18,9,8,4,-22,-0.15307951999999997,-13,5,-0.09304029000000003,-6,2,-12,-8,10,-4,-5,0,1,0,0
2019-12-01,18,20,94,96,5,12,0,7,-2,-0.03543367999999997,-5,-1,0.11993243999999997,3,1,2,-6,-9,0,7,174,10,10,11
2020-01-15,3,29,115,104,14,11,6,7,11,0.037527969999999966,2,1,-0.03898634999999995,-1,3,1,3,-2,-1,1,19,4,0,2
2020-08-05,1,2,149,115,22,17,11,6,34,0.09449757999999997,10,-1,0.26282054,8,1,6,9,14,-3,1,6,2,0,0
2020-01-01,29,21,95,89,10,11,6,2,6,-0.08547295999999999,1,-1,-0.12413793000000001,-2,-4,2,0,17,4,2,275,14,6,8
2020-02-29,5,11,77,108,5,12,3,4,-31,-0.06576665999999998,-10,-4,-0.005681800000000015,-4,-4,-3,-14,5,-2,-12,97,8,0,5
2020-09-19,15,1,104,111,16,9,8,2,-7,-0.07991391000000003,-9,1,-0.05347093999999997,5,-3,-6,-8,8,-1,-8,29,4,2,6
2019-12-18,17,18,87,100,8,13,5,3,-13,-0.08146223000000002,-13,1,-0.21527778,-1,3,-6,-12,9,-5,-4,212,12,12,7
2020-01-30,12,25,92,114,13,17,3,7,-22,-0.14852940000000003,-11,0,-0.13883844,0,-3,-2,-11,8,2,-1,236,12,11,10
2020-03-07,9,22,105,88,13,10,5,6,17,0.11428573000000003,3,-3,0.0,0,1,2,0,2,-4,-1,16,4,3,0
2020-01-18,19,22,81,84,7,9,2,0,-3,-0.05070421999999997,-1,6,-0.037617540000000005,-1,-5,-5,5,1,0,0,269,13,6,6
2020-02-10,6,28,116,123,16,7,2,4,-7,-0.13398796000000002,-14,-6,-0.09233926999999997,1,3,-3,-20,9,-14,-11,42,5,3,0
2020-08-11,14,1,100,119,10,15,1,4,-19,-0.13435137000000003,-6,5,-0.20634920999999998,-3,0,-4,-1,13,-3,-11,107,8,5,3
2020-02-08,21,16,95,109,11,14,2,6,-14,-0.0701389,-14,1,-0.14899513000000003,1,6,2,-13,-2,-7,5,98,8,0,2
2020-02-26,15,17,120,98,17,6,8,1,22,0.041095900000000074,12,4,0.065,3,-2,10,16,23,5,-11,239,12,6,20
2020-02-10,11,2,103,99,10,12,6,6,4,0.11445785000000003,-3,-8,-0.06428572999999999,-4,2,9,-11,-21,-4,7,72,7,2,7
2020-03-10,26,6,106,101,10,11,2,4,5,0.058139529999999995,-2,-2,0.05626405000000001,6,2,6,-4,0,-2,-3,188,11,13,8
2020-03-01,12,22,130,125,11,14,6,4,5,0.08661074000000002,2,-4,0.05386179999999996,1,-1,-2,-2,14,1,-8,79,7,6,5
2020-01-25,17,20,101,109,11,11,8,5,-8,-0.03783086999999996,-6,4,-0.19004063999999998,-5,2,12,-2,-5,1,7,78,7,3,4
2019-10-28,23,28,90,86,10,13,5,4,4,0.04968577999999996,-7,-3,0.053763420000000006,-2,1,6,-10,-11,-8,2,173,10,5,10
2019-12-03,5,8,94,127,11,11,3,4,-33,-0.12033096999999998,-8,2,-0.21798944000000003,-1,-5,-17,-6,3,3,-5,0,1,0,0
2020-02-25,3,20,114,113,12,12,7,4,1,0.00390394000000005,-3,4,-0.09629631,-2,-1,-4,1,-16,-2,3,122,9,8,11
2019-11-24,10,6,118,136,9,21,5,5,-18,-0.0325839,3,2,-0.17583664999999998,-2,-4,-4,5,4,-1,5,108,8,5,1
2020-01-20,15,25,93,97,12,11,6,7,-4,0.06321838000000002,1,-8,0.09103642,-3,-1,-6,-7,1,5,4,164,10,12,8
2019-10-23,28,20,89,86,13,8,4,3,3,0.05257805999999998,-4,3,-0.13272726999999998,1,-2,0,-1,-7,-1,6,159,10,11,9
2019-12-23,8,22,99,116,7,18,3,9,-17,-0.05172414000000003,-8,-10,-0.050264529999999974,-7,0,-6,-18,4,1,-5,243,13,10,9
2019-12-31,4,1,80,107,6,13,2,4,-27,-0.05466899999999997,-5,-12,-0.021235530000000002,-5,-5,-1,-17,5,5,1,125,9,5,2
2020-09-05,1,27,93,99,7,9,6,4,-6,0.050597100000000006,7,-2,-0.18048127000000003,-3,2,-5,5,9,3,-1,26,4,0,1
2019-12-03,26,10,115,115,18,8,8,2,0,0.08999752999999999,6,-2,0.13918440999999998,3,-1,10,4,1,7,-2,0,1,0,0
2019-10-30,9,23,99,115,14,16,6,7,-16,-0.022311210000000026,3,-6,-0.19780219999999998,2,-5,-8,-3,15,3,1,184,11,11,6
2020-02-03,14,8,84,72,8,4,2,2,12,0.163663,2,-12,-0.15050164,9,-1,9,-10,3,-6,2,252,13,8,10
2019-12-01,21,9,98,96,14,13,10,7,2,0.05561509999999997,0,-3,0.11844078000000002,3,1,-4,-3,-3,0,2,0,1,2,0
2019-10-24,9,12,112,132,16,12,9,5,-20,-0.22854169999999996,-7,11,-0.18571427000000007,-4,-1,-5,4,-6,-2,1,235,12,10,9
2019-10-26,8,22,104,114,12,21,5,7,-10,0.03940569999999999,-3,-1,0.02941174999999996,4,-2,-13,-4,12,0,0,98,8,7,3
2019-12-07,28,14,124,102,18,14,5,6,22,0.05946686999999995,11,2,0.34819733999999997,-3,-5,11,13,-2,6,3,156,10,2,10
2019-11-11,18,10,106,115,13,11,4,0,-9,-0.09491297999999998,-6,5,0.00964265999999997,-3,-1,9,-1,0,-1,-1,78,7,10,7
2019-10-29,7,6,101,107,7,4,2,3,-6,-0.017082989999999965,3,1,-0.03809524000000003,-2,0,-7,4,-9,1,10,153,10,5,2
2020-08-06,25,18,136,120,7,7,1,2,16,-0.04239129999999991,0,8,0.0748106,0,7,-4,8,11,-10,-6,75,7,4,5
2019-11-21,23,18,115,122,10,9,2,5,-7,-0.07606021000000007,-8,1,-0.03778802999999997,-4,0,0,-7,8,-2,-6,79,7,6,2
2020-08-06,7,24,108,113,7,13,2,8,-5,0.07794117,9,-1,-0.12,-2,-3,3,8,-5,6,6,228,12,7,12
2019-12-20,11,25,115,101,10,13,2,8,14,0.07489050000000003,3,-6,0.12903226,1,1,8,-3,3,-1,0,104,8,4,4
2020-03-09,0,4,115,98,15,13,10,8,17,0.12614032000000003,13,2,0.13920456000000003,3,-6,9,15,1,9,7,246,13,7,13
2019-12-13,28,9,95,96,7,9,2,5,-1,-0.011992940000000007,-1,-6,0.015000000000000013,-3,-4,2,-7,7,2,-4,277,14,19,10
2020-01-10,3,11,90,103,14,20,7,4,-13,-0.12888885000000005,-8,-1,0.11111111000000001,-2,-2,-14,-9,-1,4,1,268,13,15,13
2019-11-04,9,24,120,113,17,14,10,12,7,0.04282755999999999,9,-8,0.060291099999999986,-2,-1,12,1,15,4,-3,48,6,7,5
2019-12-28,17,5,80,86,2,7,0,2,-6,-0.07467531999999999,-19,-1,0.0,4,8,2,-20,-9,-10,4,55,6,8,8
2020-01-11,20,13,105,118,13,10,9,2,-13,-0.04458898,-10,-7,-0.19999999000000002,2,4,2,-17,7,-6,-4,123,9,5,7
2020-01-08,1,26,105,122,12,15,8,4,-17,-0.13253012000000003,-8,-1,0.021428579999999975,-4,-3,-3,-9,2,2,-2,214,12,9,7
2019-11-08,24,2,105,115,4,17,0,7,-10,-0.012411329999999998,-2,-3,-0.07528956999999997,-1,-3,-8,-5,-8,1,1,101,8,10,4
2019-11-22,3,15,105,116,24,16,10,12,-11,-0.04423267999999997,-8,5,-0.058076230000000006,0,1,-10,-3,-8,-6,8,20,4,3,0
2020-08-04,15,1,109,101,7,7,4,3,8,0.007823499999999983,-1,-3,0.05851463000000001,1,1,8,-4,12,-5,-7,21,4,3,5
2020-08-05,29,22,67,92,8,7,2,1,-25,-0.05788624999999997,3,3,-0.06666665999999999,1,-4,-12,6,-12,0,1,276,14,12,15
2019-12-11,9,19,103,107,12,14,2,6,-4,-0.06017316,-12,3,-0.22307693,-2,5,2,-9,1,-10,-2,46,6,9,5
2019-11-18,2,11,82,109,6,14,1,3,-27,-0.06905864,-10,-10,-0.125,-1,-3,-7,-20,6,0,-3,142,9,4,6
2020-08-02,1,24,122,119,13,11,6,3,3,0.04522083999999993,4,-3,0.13620689999999996,1,1,-6,1,14,2,-3,50,6,6,5
2019-12-31,10,7,114,96,9,4,2,2,18,0.044634379999999974,3,-2,0.08550723999999998,2,0,-6,1,21,-1,-5,225,12,16,8
2020-08-18,11,15,101,111,8,13,6,7,-10,-0.007340659999999999,2,1,0.06335402000000001,-2,-1,0,3,-1,4,5,47,6,0,2
2019-11-22,7,1,82,80,7,13,5,6,2,0.048353409999999986,3,6,0.013888889999999987,-1,-7,5,9,-16,8,1,176,10,14,12
2020-01-29,26,28,120,114,10,14,5,6,6,0.11962025000000004,1,-8,-0.11302682999999997,2,1,6,-7,-16,-3,5,114,8,7,6
2020-02-11,22,12,110,100,14,10,5,3,10,0.029936479999999988,2,6,-0.14058354,1,1,1,8,8,-3,-8,75,7,0,3
2020-08-12,10,11,104,106,14,4,2,2,-2,-0.023529400000000034,1,-6,-0.06912440000000003,-1,-7,-5,-5,8,6,-5,6,2,0,2
2019-10-27,6,24,115,116,14,9,4,3,-1,-0.10234197000000006,-9,4,-0.1264822,0,1,14,-5,13,-4,-7,161,10,4,5
2019-12-13,22,18,112,109,14,18,9,11,3,0.057471240000000035,4,-3,-0.041304339999999995,6,2,0,1,-5,0,-4,17,4,4,0
2019-12-23,19,29,115,118,16,5,6,1,-3,0.013516480000000053,2,-5,0.10784313000000001,3,-8,2,-3,-12,6,12,9,2,0,3
2019-12-22,20,12,98,100,8,6,8,2,-2,0.0058275200000000305,0,5,-0.14833333999999998,2,0,-1,5,-8,0,2,281,14,20,12
2020-02-01,1,22,110,89,14,10,5,4,21,0.09461216,-2,-3,0.052380959999999976,-1,3,0,-5,8,-3,-5,152,10,6,6
2019-12-20,24,21,128,77,13,7,5,4,51,0.13748079000000002,17,-7,0.27235772999999996,7,-10,2,10,1,13,8,233,12,7,9
2020-03-04,15,21,107,106,13,13,6,5,1,-0.034233129999999945,0,1,0.020000000000000018,1,2,6,1,1,0,0,254,13,9,7
2019-11-13,17,26,125,103,14,6,6,0,22,0.03529415999999996,5,4,0.1783681,0,7,2,9,9,-1,0,169,10,4,11
2020-02-21,28,26,92,104,8,6,3,0,-12,-0.020783140000000033,-2,0,-0.1856618,-1,-8,4,-2,-9,10,2,291,14,12,9
2020-01-23,24,6,106,122,10,15,3,3,-16,-0.029435880000000025,0,-3,0.07323232999999996,-4,-1,-8,-3,-10,4,4,232,12,19,11
2020-03-11,22,8,121,104,6,10,0,2,17,0.025000000000000022,9,8,0.07291666000000002,1,-3,2,17,8,4,-7,87,7,3,2
2020-09-07,27,1,82,108,12,17,0,7,-26,-0.10941339999999994,-16,3,-0.04385965999999997,-1,3,-4,-13,-16,2,8,160,10,7,3
2019-11-25,15,4,115,93,9,5,2,3,22,0.11756097000000004,12,-1,0.16060606,3,0,5,11,6,5,-2,142,9,2,3
2019-11-06,28,22,103,101,11,14,3,5,2,0.05485987999999997,2,7,0.04842105000000002,1,-1,0,9,-10,0,1,110,8,3,3
2020-03-08,6,11,109,112,1,8,0,4,-3,-0.08939390999999997,-7,3,-0.014492760000000049,-1,2,-4,-4,7,0,-6,1,1,0,0
2019-12-16,14,15,108,107,6,14,4,5,1,0.006849319999999992,-3,5,-0.125,0,-3,4,2,-1,0,-6,254,13,10,4
2019-11-05,5,1,108,113,14,9,5,0,-5,-0.14803371999999998,-7,7,-0.005760370000000015,-7,-1,-3,0,9,-5,-6,147,9,5,6
2020-01-07,5,8,104,100,6,14,4,5,4,0.07654323999999996,5,-2,0.03448277999999999,3,0,4,3,-4,6,3,292,14,9,15
2019-11-14,16,3,117,112,13,12,4,5,5,0.060460150000000046,6,6,-0.2515244,3,-6,-1,12,20,3,-6,124,9,7,3
2019-11-12,22,5,98,97,8,2,4,0,1,0.007577730000000005,-1,2,-0.027568920000000025,8,-2,11,1,-7,1,7,1,1,0,0
2019-12-19,26,2,118,105,20,11,11,4,13,0.021087380000000044,-8,7,0.19393939999999998,5,1,10,-1,-7,-7,-2,28,4,0,0
2020-02-12,14,24,107,102,11,14,4,5,5,0.0950509,2,1,-0.07862406999999999,6,0,3,3,-2,1,1,29,4,0,2
2019-12-15,2,22,107,86,8,9,3,6,21,0.032992330000000014,8,4,0.1826923,-12,0,3,12,2,0,3,46,6,2,3
2020-08-20,13,24,101,77,8,17,8,7,24,0.09332141999999999,7,5,0.10185185000000002,0,2,11,12,-8,-2,6,187,11,10,11
2019-12-08,22,27,105,91,8,14,5,8,14,0.08674043000000004,5,-6,0.08494623000000001,1,-2,9,-1,2,-4,-2,187,11,5,13
2019-12-29,27,20,95,94,8,4,2,2,1,0.011046150000000032,1,0,0.09170656000000005,-4,-3,7,1,-13,-2,5,162,10,2,4
2020-07-31,2,21,104,117,15,12,1,0,-13,-0.08226489999999997,-7,1,-0.10144926000000004,-1,-5,-2,-6,-5,6,1,287,14,14,0
2020-02-08,9,13,83,119,12,7,4,3,-36,-0.04738013000000002,-15,-6,-0.13095236000000005,2,-2,-3,-21,-19,-12,0,121,9,6,6
2020-02-28,0,2,137,118,21,14,10,7,19,0.04372469000000001,5,8,0.08717949999999997,-4,2,1,13,9,-2,-4,49,6,4,0
2020-03-07,24,25,94,115,6,8,2,3,-21,-0.013495279999999998,-9,-3,-0.30882350000000003,0,1,-8,-12,-1,-2,-5,60,7,4,0
2020-08-13,21,18,97,110,10,14,6,5,-13,-0.009774390000000022,-7,-1,0.24263676,-4,0,-3,-8,-8,-3,-3,211,12,14,17
2020-09-30,13,15,109,92,10,13,2,7,17,0.02188867,13,4,0.05625000000000002,2,3,5,17,14,4,2,193,11,7,6
2020-08-09,24,22,122,121,16,12,2,5,1,-0.017055869999999973,0,-6,-0.16847287,3,2,-5,-6,10,-5,-7,12,3,2,0
2020-09-26,13,7,112,101,17,9,6,2,11,0.13490199999999997,10,-4,0.07792207000000001,6,1,2,6,1,1,2,153,10,5,6
2020-03-06,13,16,105,97,13,14,3,3,8,-0.00789361999999999,0,5,-0.10769232000000001,3,3,-4,5,11,-3,-3,167,10,8,6
2020-01-03,1,0,105,101,13,14,7,7,4,0.01920565000000002,6,7,-0.15470172,0,4,-3,13,12,-4,-6,201,11,4,5
2019-12-27,15,11,113,112,11,9,4,4,1,-0.04494381999999997,10,12,-0.03056027,-2,-5,2,22,7,9,-3,6,2,0,0
2020-01-04,6,4,101,94,4,7,2,2,7,0.01713899000000002,-9,-3,-0.12105263,0,3,3,-12,-12,-8,1,175,10,2,9
2020-03-06,23,24,127,117,13,16,5,6,10,0.00025263999999997067,2,6,0.04613096,-2,3,3,8,-5,-5,4,0,1,0,0
2020-01-29,19,14,104,119,13,11,4,5,-15,-0.06179773999999999,0,4,-0.14010988999999996,3,3,3,4,-3,4,2,136,9,2,5
2019-10-23,11,8,110,118,9,16,7,10,-8,-0.05437664000000003,-8,0,-0.037280709999999995,0,3,0,-8,-7,-3,5,35,5,0,1
2020-01-28,6,23,95,127,11,10,7,0,-32,-0.15452300000000002,-5,2,-0.18125000000000002,-4,-4,-14,-3,0,7,-2,216,12,9,6
2020-01-06,25,9,111,87,13,15,7,6,24,0.11728393999999998,4,-4,0.39224136,-1,-2,9,0,-5,2,2,149,9,0,11
2020-02-29,5,11,74,104,2,12,2,4,-30,-0.06991872999999998,-10,-4,-0.06666665999999999,-4,-3,-3,-14,5,-3,-12,212,12,3,9
2020-01-17,14,5,111,101,8,9,6,3,10,0.0533614,5,-6,0.054761890000000035,6,5,15,-1,-5,-3,0,145,9,2,8
2020-01-22,0,12,99,93,18,4,6,2,6,-0.07503607999999995,3,13,0.11428572999999997,-5,3,2,16,-16,1,11,84,7,3,2
2019-12-23,9,17,105,92,16,12,8,3,13,0.05225009000000003,9,6,0.08045978000000004,-1,3,12,15,-5,1,10,145,9,8,12
2020-08-10,28,6,112,119,8,16,6,9,-7,-0.08452380000000004,-2,7,-0.011594199999999999,3,-1,-1,5,4,5,-3,67,7,2,3
2020-03-10,11,1,107,104,21,2,9,0,3,0.09501913000000001,1,-2,0.11666666000000003,4,-4,5,-1,-9,4,4,118,8,4,10
2019-12-28,3,0,111,76,14,4,7,0,35,0.13102409999999998,10,6,0.21666667,-1,3,-2,16,6,0,-1,174,10,5,5
2019-12-29,14,4,115,95,16,8,10,2,20,0.0695055,8,5,-0.005882339999999986,1,-2,9,13,-11,0,1,139,9,2,8
2020-08-20,16,21,108,84,9,10,7,4,24,0.08129370000000002,12,2,0.10862069999999999,-2,-4,12,14,-5,8,11,125,9,3,2
2020-01-06,26,16,126,104,17,11,6,1,22,0.10710827,16,0,0.20194806999999998,-3,-1,-1,16,5,3,0,37,5,0,0
2020-01-20,24,9,110,111,5,5,3,2,-1,0.007002799999999976,1,-4,0.02398680000000003,5,-3,-5,-3,4,4,-5,41,5,3,2
2019-11-14,19,6,101,99,9,7,2,2,2,0.020169700000000013,6,4,0.17849900000000002,-5,-2,-1,10,-22,4,13,92,8,5,4
2020-03-08,25,27,111,114,19,21,8,10,-3,-0.0043453900000000045,7,8,-0.11997126999999996,4,-5,-4,15,0,2,0,20,4,2,4
2020-01-01,29,21,101,96,9,10,5,4,5,-0.09127906999999996,0,-2,-0.09429283,-2,-4,2,-2,15,5,4,18,4,0,1
2020-08-01,7,15,97,117,10,15,5,10,-20,-0.08842139999999998,-4,4,-0.21863801,0,0,-1,0,-13,6,5,214,12,8,8
2020-01-04,9,8,99,109,13,13,4,4,-10,-0.12566724,-5,2,0.11890840000000003,-2,-2,0,-3,18,-5,-4,77,7,5,2
2019-12-01,13,6,95,114,6,7,2,4,-19,0.02132352999999998,0,-8,-0.1069388,2,-2,0,-8,-4,4,-4,64,7,5,0
2019-11-02,14,23,91,104,14,11,4,4,-13,-0.020000000000000018,4,6,-0.08602149000000003,6,0,-2,10,5,3,1,252,13,14,10
2019-11-01,1,19,99,95,16,11,5,4,4,0.04884004999999997,5,-12,-0.027821929999999995,0,-3,-1,-7,10,2,-7,65,7,5,7
2019-11-07,4,1,72,100,4,10,1,3,-28,-0.07683981000000001,-4,1,-0.13739545999999997,3,-8,-10,-3,-4,8,0,270,14,8,8
2020-08-20,11,15,91,105,7,12,0,2,-14,-0.03243141999999999,0,-2,-0.16458333000000003,3,2,-2,-2,-12,1,9,232,12,9,4
2020-03-10,29,19,118,107,11,10,5,6,11,-0.013888899999999982,0,0,0.10845297999999998,0,-2,-6,0,10,-2,-2,57,6,4,8
2019-12-15,2,22,107,81,11,5,6,1,26,0.06812446,11,3,0.26190475999999996,-11,-1,4,14,3,1,2,138,9,2,8
2019-11-25,0,17,105,114,10,12,1,3,-9,0.04089636000000002,2,-8,-0.023569039999999986,-1,-5,2,-6,-15,7,2,228,12,8,11
2019-12-20,15,19,119,101,13,12,4,5,18,0.13809292999999995,15,-5,0.21252374000000002,1,-5,12,10,0,9,-2,234,12,10,13
2019-12-07,10,23,100,92,15,7,6,3,8,0.03672555999999999,4,-3,-0.006944449999999991,4,5,-6,1,4,1,4,248,13,15,17
2019-12-17,12,23,120,99,12,13,8,3,21,0.1036572,4,-10,0.15178570000000002,1,3,-7,-6,12,-4,-8,5,2,0,0
2020-01-24,19,27,103,108,11,10,2,5,-5,-0.03086420000000001,4,9,-0.14199135000000002,-2,-3,0,13,4,5,-2,143,9,9,10
2019-11-20,27,21,102,83,15,9,6,6,19,0.11249999999999993,11,-6,0.0,-3,-2,8,5,-6,0,6,191,11,9,10
2019-10-31,12,26,95,87,6,10,2,4,8,-0.0271748,0,6,-0.14999999999999997,-4,2,0,6,-1,-6,-3,264,13,8,10
2020-02-08,8,19,87,87,8,11,3,3,0,0.04926970000000003,-4,-11,0.08080808,0,0,-2,-15,-1,1,-2,160,10,5,8
2020-01-18,1,23,108,114,21,14,9,5,-6,-0.04429808000000002,-8,-7,-0.09122807,0,5,-3,-15,-1,-4,6,76,7,11,9
2020-03-06,2,26,139,120,9,10,2,3,19,0.06385869999999999,7,7,0.12254900000000002,-3,-2,7,14,4,1,2,5,2,0,0
2019-12-18,8,27,94,105,9,5,2,3,-11,0.03392857000000005,2,-3,-0.17613637,0,-2,-6,-1,-4,3,-1,274,14,5,7
2019-12-25,7,18,97,112,5,16,0,5,-15,-0.06067416999999997,-11,-1,-0.11428569999999999,-1,1,1,-12,6,-6,0,62,7,3,0
2019-10-25,7,23,94,92,16,19,8,11,2,0.010141069999999974,-6,-3,-0.07738096999999997,10,1,-4,-9,6,-2,-7,5,2,1,3
2019-11-10,22,4,108,84,11,5,5,1,24,0.13427396999999996,14,3,0.037037039999999966,4,1,8,17,-10,4,-1,166,10,6,17
2019-12-21,14,25,112,102,10,11,4,4,10,0.056254919999999986,5,-8,0.13824885999999997,3,-2,11,-3,0,2,-4,77,7,7,13
2020-01-13,1,3,111,95,18,16,8,7,16,0.03844350000000002,4,3,0.18297100999999996,1,2,12,7,3,-2,-3,105,8,2,6
2019-11-23,0,27,100,111,6,14,0,8,-11,0.05268445999999993,-2,-6,-0.003968230000000017,2,4,6,-8,-11,1,7,119,8,16,8
2020-08-09,12,2,113,120,13,9,7,2,-7,-0.06439091999999996,-8,2,-0.08095237999999999,-3,3,-7,-6,2,-6,-6,114,8,7,9
2020-09-04,13,10,94,108,10,7,4,4,-14,-0.04999999999999999,-5,5,-0.05639097000000004,6,-4,-1,0,-6,0,-1,99,8,3,4
2020-01-12,19,15,122,119,15,9,6,7,3,-0.03434342000000001,-3,2,-0.10967743000000002,-2,9,0,-1,-1,-7,1,21,4,2,2
2020-02-24,29,16,118,123,16,8,7,4,-5,-0.08280545,-9,3,-0.012605040000000012,-4,2,1,-6,6,-6,-3,0,1,0,0
2020-01-24,20,0,131,104,14,6,6,2,27,0.11548632999999997,10,-2,0.22666666000000008,-2,0,6,8,8,3,-3,189,11,9,7
2019-10-28,25,7,83,90,11,7,5,5,-7,0.025738390000000055,-2,-6,0.08928570000000002,3,-3,4,-8,-1,2,2,268,13,11,11
2020-08-23,28,7,127,122,19,17,13,11,5,0.09049399999999996,8,-11,0.11066557999999999,-4,0,-11,-3,22,4,-5,13,3,2,5
2020-08-17,12,6,118,110,17,12,9,8,8,0.016894099999999967,-2,6,-0.006731929999999997,1,3,0,4,-4,-10,3,0,1,0,0
2020-02-24,12,14,116,70,16,12,5,6,46,0.09496124,12,1,0.31313133,1,1,14,13,5,1,2,180,11,8,13
